rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
68,Kotlin,arrow,5792,418,Kotlin,https://github.com/arrow-kt/arrow,arrow-kt,27,2023-10-11T14:39:54Z,Λrrow - Functional companion to Kotlin's Standard Library
69,Kotlin,reader,5763,4827,Kotlin,https://github.com/hectorqin/reader,hectorqin,30,2023-08-31T07:56:08Z,阅读3服务器版，桌面端，iOS可用。后端 Kotlin + Spring Boot + Vert.x + Coroutine ；前端 Vue.js + Element。麻烦点点star，关注一下公众号【假装大佬】❗️
70,Kotlin,ktlint,5759,494,Kotlin,https://github.com/pinterest/ktlint,pinterest,10,2023-10-13T08:24:03Z,An anti-bikeshedding Kotlin linter with built-in formatter
71,Kotlin,Design-Patterns-In-Kotlin,5739,693,Kotlin,https://github.com/dbacinski/Design-Patterns-In-Kotlin,dbacinski,2,2021-03-15T12:16:24Z,Design Patterns implemented in Kotlin
72,Kotlin,detekt,5722,748,Kotlin,https://github.com/detekt/detekt,detekt,137,2023-10-12T21:17:36Z,Static code analysis for Kotlin
73,Kotlin,android-oss,5718,1009,Kotlin,https://github.com/kickstarter/android-oss,kickstarter,6,2023-10-11T22:11:09Z,"Kickstarter for Android. Bring new ideas to life, anywhere."
74,Kotlin,MultiType,5691,757,Kotlin,https://github.com/drakeet/MultiType,drakeet,10,2022-08-28T04:51:44Z,Flexible multiple types for Android RecyclerView.
75,Kotlin,ComposeCookBook,5628,725,Kotlin,https://github.com/Gurupreet/ComposeCookBook,Gurupreet,8,2023-04-27T22:19:16Z,"A Collection on all Jetpack compose UI elements, Layouts, Widgets and Demo screens to see it's potential"
76,Kotlin,mavericks,5559,470,Kotlin,https://github.com/airbnb/mavericks,airbnb,53,2023-09-18T21:45:40Z,Mavericks: Android on Autopilot
77,Kotlin,sqldelight,5517,481,Kotlin,https://github.com/cashapp/sqldelight,cashapp,290,2023-10-13T06:14:01Z,SQLDelight - Generates typesafe Kotlin APIs from SQL
78,Kotlin,Alerter,5458,645,Kotlin,https://github.com/Tapadoo/Alerter,Tapadoo,42,2023-07-21T08:28:18Z,An Android Alerting Library
79,Kotlin,ViMusic,5417,345,Kotlin,https://github.com/vfsfitvnm/ViMusic,vfsfitvnm,127,2023-09-24T05:11:10Z,An Android application for streaming music from YouTube Music.
80,Kotlin,SagerNet,5315,866,Kotlin,https://github.com/SagerNet/SagerNet,SagerNet,99,2023-09-17T17:39:02Z,The universal proxy toolchain for Android
81,Kotlin,topeka,5185,1097,Kotlin,https://github.com/android/topeka,android,8,2021-01-22T21:31:15Z,A fun to play quiz that showcases material design on Android
82,Kotlin,Shizuku,5144,370,Kotlin,https://github.com/RikkaApps/Shizuku,RikkaApps,25,2023-09-28T13:27:29Z,Using system APIs directly with adb/root privileges from normal apps through a Java process started with app_process.
83,Kotlin,Seal,5124,207,Kotlin,https://github.com/JunkFood02/Seal,JunkFood02,134,2023-10-12T12:17:04Z,"🦭 Video/Audio Downloader for Android, based on yt-dlp, designed with Material You"
84,Kotlin,mockk,5112,311,Kotlin,https://github.com/mockk/mockk,mockk,245,2023-10-08T15:12:08Z,mocking library for Kotlin
85,Kotlin,Android-Iconics,5111,635,Kotlin,https://github.com/mikepenz/Android-Iconics,mikepenz,5,2023-07-14T18:17:01Z,"Android-Iconics - Use any icon font, or vector (.svg) as drawable in your application."
86,Kotlin,react-native-vision-camera,5052,779,Kotlin,https://github.com/mrousavy/react-native-vision-camera,mrousavy,66,2023-10-12T13:21:56Z,"📸 A powerful, high-performance React Native Camera library."
87,Kotlin,williamchart,5022,804,Kotlin,https://github.com/diogobernardino/williamchart,diogobernardino,26,2023-09-22T07:00:19Z,Android Library to rapidly develop attractive and insightful charts in android applications.
88,Kotlin,DBFlow,4864,614,Kotlin,https://github.com/agrosner/DBFlow,agrosner,35,2022-03-15T02:19:57Z,"A blazing fast, powerful, and very simple ORM android database library that writes database code for you."
89,Kotlin,KernelSU,4792,1146,Kotlin,https://github.com/tiann/KernelSU,tiann,9,2023-10-13T08:48:09Z,A Kernel based root solution for Android
90,Kotlin,androidx,4778,843,Kotlin,https://github.com/androidx/androidx,androidx,0,2023-10-13T06:31:34Z,Development environment for Android Jetpack extension libraries under the androidx namespace. Synchronized with Android Jetpack's primary development branch on AOSP.
91,Kotlin,kotlinx.serialization,4774,619,Kotlin,https://github.com/Kotlin/kotlinx.serialization,Kotlin,339,2023-10-12T19:32:05Z,Kotlin multiplatform / multi-format serialization 
92,Kotlin,booster,4625,553,Kotlin,https://github.com/didi/booster,didi,37,2023-10-11T16:29:24Z,🚀Optimizer for mobile applications
93,Kotlin,muzei,4553,961,Kotlin,https://github.com/muzei/muzei,muzei,33,2023-09-29T23:20:40Z,Muzei Live Wallpaper for Android
94,Kotlin,cloudstream,4549,386,Kotlin,https://github.com/recloudstream/cloudstream,recloudstream,125,2023-10-12T18:15:34Z,Android app for streaming and downloading media.
95,Kotlin,florisboard,4540,324,Kotlin,https://github.com/florisboard/florisboard,florisboard,481,2023-09-25T18:02:33Z,An open-source keyboard for Android which respects your privacy. Currently in early-beta.
96,Kotlin,camera-samples,4513,2233,Kotlin,https://github.com/android/camera-samples,android,125,2023-10-11T03:02:24Z,Multiple samples showing the best practices in camera APIs on Android.
97,Kotlin,intellij-rust,4506,388,Kotlin,https://github.com/intellij-rust/intellij-rust,intellij-rust,1784,2023-10-07T15:41:49Z,Rust plugin for the IntelliJ Platform
98,Kotlin,Android-CleanArchitecture-Kotlin,4488,907,Kotlin,https://github.com/android10/Android-CleanArchitecture-Kotlin,android10,72,2023-08-11T14:29:32Z,"This is a movies sample app in Kotlin, which is part of a serie of blog posts I have written about architecting android application using different approaches."
99,Kotlin,revanced-patches,4472,423,Kotlin,https://github.com/ReVanced/revanced-patches,ReVanced,414,2023-10-12T21:28:01Z,🧩 Patches for ReVanced
100,Kotlin,maestro,4453,175,Kotlin,https://github.com/mobile-dev-inc/maestro,mobile-dev-inc,273,2023-10-13T08:36:39Z,Painless Mobile UI Automation
1,Lua,kong,36030,4621,Lua,https://github.com/Kong/kong,Kong,71,2023-10-13T09:00:08Z,🦍 The Cloud-Native API Gateway 
2,Lua,waifu2x,26677,2736,Lua,https://github.com/nagadomi/waifu2x,nagadomi,148,2023-05-04T00:50:48Z,Image Super-Resolution for Anime-Style Art
3,Lua,NvChad,19671,1610,Lua,https://github.com/NvChad/NvChad,NvChad,0,2023-10-09T11:45:41Z,"Blazing fast Neovim config providing solid defaults and a beautiful UI, enhancing your neovim experience."
4,Lua,neural-style,18317,2791,Lua,https://github.com/jcjohnson/neural-style,jcjohnson,290,2018-02-23T01:21:20Z,Torch implementation of neural style algorithm
5,Lua,LunarVim,16113,1493,Lua,https://github.com/LunarVim/LunarVim,LunarVim,59,2023-09-11T02:24:58Z,🌙 LunarVim is an IDE layer for Neovim. Completely free and community driven.
6,Lua,openface,14805,3625,Lua,https://github.com/cmusatyalab/openface,cmusatyalab,9,2023-06-14T17:20:44Z,Face recognition with deep neural networks.
7,Lua,koreader,13664,1131,Lua,https://github.com/koreader/koreader,koreader,579,2023-10-13T08:09:26Z,"An ebook reader application supporting PDF, DjVu, EPUB, FB2 and many more formats, running on Cervantes, Kindle, Kobo, PocketBook and Android devices"
8,Lua,apisix,12718,2310,Lua,https://github.com/apache/apisix,apache,475,2023-10-13T09:01:08Z,The Cloud-Native API Gateway
9,Lua,CycleGAN,11863,1950,Lua,https://github.com/junyanz/CycleGAN,junyanz,56,2023-09-12T19:48:53Z,"Software that can generate photos from paintings,  turn horses into zebras,  perform style transfer, and more."
10,Lua,telescope.nvim,11487,684,Lua,https://github.com/nvim-telescope/telescope.nvim,nvim-telescope,242,2023-10-11T15:56:00Z,"Find, Filter, Preview, Pick. All lua, all the time."
11,Lua,char-rnn,11215,2563,Lua,https://github.com/karpathy/char-rnn,karpathy,90,2018-05-04T15:25:25Z,"Multi-layer Recurrent Neural Networks (LSTM, GRU, RNN) for character-level language models in Torch"
12,Lua,AstroNvim,10529,783,Lua,https://github.com/AstroNvim/AstroNvim,AstroNvim,1,2023-10-12T12:24:13Z,AstroNvim is an aesthetic and feature-rich neovim config that is extensible and easy to use with a great set of plugins 
13,Lua,pix2pix,9679,1696,Lua,https://github.com/phillipi/pix2pix,phillipi,86,2021-06-06T12:09:47Z,Image-to-image translation with conditional adversarial nets
14,Lua,LazyVim,8271,577,Lua,https://github.com/LazyVim/LazyVim,LazyVim,2,2023-10-13T05:40:41Z,Neovim config for the lazy
15,Lua,nvim-lspconfig,8211,1929,Lua,https://github.com/neovim/nvim-lspconfig,neovim,38,2023-10-13T00:21:53Z,Quickstart configs for Nvim LSP
16,Lua,kickstart.nvim,8063,4092,Lua,https://github.com/nvim-lua/kickstart.nvim,nvim-lua,1,2023-10-13T07:29:26Z,A launch point for your personal nvim configuration
17,Lua,xmake,7839,654,Lua,https://github.com/xmake-io/xmake,xmake-io,86,2023-10-13T07:46:45Z,🔥 A cross-platform build utility based on Lua
18,Lua,lazy.nvim,7602,176,Lua,https://github.com/folke/lazy.nvim,folke,5,2023-10-12T10:41:38Z,💤 A modern plugin manager for Neovim
19,Lua,sysdig,7397,723,Lua,https://github.com/draios/sysdig,draios,115,2023-10-11T08:06:00Z,Linux system exploration and troubleshooting tool with first class support for containers
20,Lua,lite,7167,351,Lua,https://github.com/rxi/lite,rxi,92,2023-09-20T16:35:31Z,A lightweight text editor written in Lua
21,Lua,packer.nvim,7117,258,Lua,https://github.com/wbthomason/packer.nvim,wbthomason,255,2023-09-21T06:12:54Z,"A use-package inspired plugin manager for Neovim. Uses native packages, supports Luarocks dependencies, written in Lua, allows for expressive config"
22,Lua,dockercraft,6997,419,Lua,https://github.com/docker/dockercraft,docker,15,2021-06-15T14:24:53Z,Docker + Minecraft = Dockercraft
23,Lua,nvim-cmp,5959,312,Lua,https://github.com/hrsh7th/nvim-cmp,hrsh7th,153,2023-10-12T16:36:08Z,A completion plugin for neovim coded in Lua.
24,Lua,VeryNginx,5907,973,Lua,https://github.com/alexazhou/VeryNginx,alexazhou,110,2020-06-30T07:07:17Z," A very powerful and friendly  nginx base on lua-nginx-module( openresty ) which provide WAF, Control Panel, and Dashboards. "
25,Lua,awesome,5806,587,Lua,https://github.com/awesomeWM/awesome,awesomeWM,451,2023-10-12T20:22:55Z,awesome window manager
26,Lua,nvim-tree.lua,5637,572,Lua,https://github.com/nvim-tree/nvim-tree.lua,nvim-tree,52,2023-10-12T10:30:44Z,A file explorer tree for neovim written in lua
27,Lua,ntopng,5556,623,Lua,https://github.com/ntop/ntopng,ntop,276,2023-10-13T08:48:26Z,Web-based Traffic and Security Network Traffic Monitoring
28,Lua,mason.nvim,5450,232,Lua,https://github.com/williamboman/mason.nvim,williamboman,95,2023-10-13T03:01:17Z,"Portable package manager for Neovim that runs everywhere Neovim runs. Easily install and manage LSP servers, DAP servers, linters, and formatters."
29,Lua,lsyncd,5419,471,Lua,https://github.com/lsyncd/lsyncd,lsyncd,165,2023-05-08T08:32:24Z,Lsyncd (Live Syncing Daemon) synchronizes local directories with remote targets
30,Lua,dotfiles-public,5124,1089,Lua,https://github.com/craftzdog/dotfiles-public,craftzdog,19,2023-09-28T20:58:50Z,My personal dotfiles
31,Lua,Neovim-from-scratch,4932,1152,Lua,https://github.com/LunarVim/Neovim-from-scratch,LunarVim,62,2023-09-23T01:11:34Z,📚 A Neovim config designed from scratch to be understandable
32,Lua,neorg,4709,153,Lua,https://github.com/nvim-neorg/neorg,nvim-neorg,102,2023-10-13T06:52:25Z,Modernity meets insane extensibility. The future of organizing your life in Neovim.
33,Lua,DenseNet,4618,1072,Lua,https://github.com/liuzhuang13/DenseNet,liuzhuang13,28,2022-11-18T19:07:04Z,"Densely Connected Convolutional Networks, In CVPR 2017 (Best Paper Award)."
34,Lua,lualine.nvim,4431,410,Lua,https://github.com/nvim-lualine/lualine.nvim,nvim-lualine,99,2023-10-12T22:21:49Z,A blazing fast and easy to configure neovim statusline plugin written in pure lua.
35,Lua,tokyonight.nvim,4201,287,Lua,https://github.com/folke/tokyonight.nvim,folke,26,2023-10-12T09:52:17Z,"🏙  A clean, dark Neovim theme written in Lua, with support for lsp, treesitter and lots of plugins. Includes additional themes for Kitty, Alacritty, iTerm and Fish."
36,Lua,fast-neural-style,4197,817,Lua,https://github.com/jcjohnson/fast-neural-style,jcjohnson,126,2023-10-03T20:54:31Z,Feedforward style transfer
37,Lua,lite-xl,4037,186,Lua,https://github.com/lite-xl/lite-xl,lite-xl,164,2023-10-13T02:18:09Z,A lightweight text editor written in Lua
38,Lua,nvim-dap,3884,160,Lua,https://github.com/mfussenegger/nvim-dap,mfussenegger,28,2023-10-12T11:28:07Z,Debug Adapter Protocol client implementation for Neovim
39,Lua,ngx_lua_waf,3816,1452,Lua,https://github.com/loveshell/ngx_lua_waf,loveshell,57,2022-12-23T09:53:21Z,ngx_lua_waf是一个基于lua-nginx-module(openresty)的web应用防火墙
40,Lua,fairseq-lua,3760,633,Lua,https://github.com/facebookresearch/fairseq-lua,facebookresearch,16,2021-09-17T09:21:31Z,Facebook AI Research Sequence-to-Sequence Toolkit
41,Lua,luvit,3700,389,Lua,https://github.com/luvit/luvit,luvit,83,2023-09-30T19:50:59Z,Lua + libUV + jIT = pure awesomesauce
42,Lua,trouble.nvim,3691,129,Lua,https://github.com/folke/trouble.nvim,folke,86,2023-10-09T22:10:20Z,"🚦 A pretty diagnostics, references, telescope results, quickfix and location list to help you solve all the trouble your code is causing."
43,Lua,null-ls.nvim,3595,822,Lua,https://github.com/jose-elias-alvarez/null-ls.nvim,jose-elias-alvarez,71,2023-10-03T08:04:11Z,"Use Neovim as a language server to inject LSP diagnostics, code actions, and more via Lua."
44,Lua,gitsigns.nvim,3589,137,Lua,https://github.com/lewis6991/gitsigns.nvim,lewis6991,46,2023-10-08T14:29:13Z,Git integration for buffers
45,Lua,which-key.nvim,3514,128,Lua,https://github.com/folke/which-key.nvim,folke,138,2023-10-13T06:56:35Z,💥   Create key bindings that stick. WhichKey is a lua plugin for Neovim 0.5 that displays a popup with possible keybindings of the command you started typing.
46,Lua,openresty-best-practices,3497,854,Lua,https://github.com/moonbingbing/openresty-best-practices,moonbingbing,36,2023-02-22T06:23:42Z,
47,Lua,harpoon,3479,221,Lua,https://github.com/ThePrimeagen/harpoon,ThePrimeagen,85,2023-10-11T15:04:10Z,
48,Lua,nvim,3471,174,Lua,https://github.com/catppuccin/nvim,catppuccin,2,2023-10-05T19:51:47Z,🍨 Soothing pastel theme for (Neo)vim
49,Lua,tarantool,3248,366,Lua,https://github.com/tarantool/tarantool,tarantool,1200,2023-10-13T08:31:15Z,Get your data in RAM. Get compute close to data. Enjoy the performance.
50,Lua,PathOfBuilding,3237,1917,Lua,https://github.com/PathOfBuildingCommunity/PathOfBuilding,PathOfBuildingCommunity,591,2023-10-13T08:51:34Z,Offline build planner for Path of Exile.
51,Lua,indent-blankline.nvim,3208,80,Lua,https://github.com/lukas-reineke/indent-blankline.nvim,lukas-reineke,11,2023-10-12T21:01:18Z,Indent guides  for Neovim
52,Lua,articles,3166,771,Lua,https://github.com/Wscats/articles,Wscats,4,2022-04-25T00:46:45Z,🔖My Learning Notes and Memories - 分享我的学习片段和与你的回忆
53,Lua,yoru,3125,187,Lua,https://github.com/rxyhn/yoru,rxyhn,34,2023-09-21T17:12:24Z,夜 - Yoru | Aesthetic and Beautiful Awesome  Environment :first_quarter_moon:
54,Lua,deepmask,3112,529,Lua,https://github.com/facebookresearch/deepmask,facebookresearch,46,2019-01-16T17:21:51Z,Torch implementation of DeepMask and SharpMask
55,Lua,vulscan,3080,656,Lua,https://github.com/scipag/vulscan,scipag,0,2023-07-23T17:15:05Z,Advanced vulnerability scanning with Nmap NSE
56,Lua,moonscript,3041,193,Lua,https://github.com/leafo/moonscript,leafo,172,2023-06-23T16:33:40Z,:crescent_moon: A language that compiles to Lua
57,Lua,toggleterm.nvim,3034,135,Lua,https://github.com/akinsho/toggleterm.nvim,akinsho,24,2023-10-02T11:05:49Z,A neovim lua plugin to help easily manage multiple terminal windows
58,Lua,lspsaga.nvim,3025,261,Lua,https://github.com/nvimdev/lspsaga.nvim,nvimdev,4,2023-10-13T02:00:29Z,improve neovim lsp experience
59,Lua,nmap-vulners,3008,527,Lua,https://github.com/vulnersCom/nmap-vulners,vulnersCom,20,2022-12-16T11:22:30Z,NSE script based on Vulners.com API
60,Lua,awesome-copycats,2941,536,Lua,https://github.com/lcpz/awesome-copycats,lcpz,0,2023-10-10T13:58:30Z,Awesome WM themes
61,Lua,luarocks,2922,423,Lua,https://github.com/luarocks/luarocks,luarocks,246,2023-09-25T09:51:13Z,LuaRocks is the package manager for the Lua programming language.
62,Lua,snabb,2918,307,Lua,https://github.com/snabbco/snabb,snabbco,177,2023-10-06T11:28:55Z,Snabb: Simple and fast packet networking
63,Lua,noice.nvim,2887,63,Lua,https://github.com/folke/noice.nvim,folke,23,2023-10-12T19:33:14Z,"💥 Highly experimental plugin that completely replaces the UI for messages, cmdline and the popupmenu."
64,Lua,kanagawa.nvim,2871,112,Lua,https://github.com/rebelot/kanagawa.nvim,rebelot,20,2023-10-02T11:02:49Z,NeoVim dark colorscheme inspired by the colors of the famous painting by Katsushika Hokusai.
65,Lua,mini.nvim,2833,112,Lua,https://github.com/echasnovski/mini.nvim,echasnovski,18,2023-10-13T08:17:24Z,Library of 30+ independent Lua modules improving overall Neovim (version 0.7 and higher) experience with minimal effort
66,Lua,lsp-zero.nvim,2826,91,Lua,https://github.com/VonHeikemen/lsp-zero.nvim,VonHeikemen,4,2023-10-12T17:21:37Z,A starting point to setup some lsp related features in neovim.
67,Lua,docker-jitsi-meet,2817,1282,Lua,https://github.com/jitsi/docker-jitsi-meet,jitsi,234,2023-10-10T13:33:29Z,Jitsi Meet on Docker
68,Lua,z.lua,2814,144,Lua,https://github.com/skywind3000/z.lua,skywind3000,51,2023-08-31T14:52:07Z,:zap: A new cd command that helps you navigate faster by learning your habits.
69,Lua,CorsixTH,2812,299,Lua,https://github.com/CorsixTH/CorsixTH,CorsixTH,244,2023-10-11T12:48:10Z,Open source clone of Theme Hospital
70,Lua,Comment.nvim,2803,109,Lua,https://github.com/numToStr/Comment.nvim,numToStr,20,2023-09-29T15:10:14Z,":brain: :muscle: // Smart and powerful comment plugin for neovim. Supports treesitter, dot repeat, left-right/up-down motions, hooks, and more"
71,Lua,nvim-config,2749,436,Lua,https://github.com/jdhao/nvim-config,jdhao,6,2023-10-12T21:26:44Z,"A modern Neovim configuration with full battery for Python, Lua, C++, Markdown, LaTeX, and more..."
72,Lua,bufferline.nvim,2711,154,Lua,https://github.com/akinsho/bufferline.nvim,akinsho,20,2023-10-09T18:13:11Z,A snazzy bufferline for Neovim
73,Lua,command-t,2708,328,Lua,https://github.com/wincent/command-t,wincent,5,2023-10-08T14:43:15Z,⌨️ Fast file navigation for VIM
74,Lua,diffview.nvim,2707,72,Lua,https://github.com/sindrets/diffview.nvim,sindrets,23,2023-10-11T10:32:31Z,Single tabpage interface for easily cycling through diffs for all modified files for any git rev.
75,Lua,cdn-up-and-running,2670,156,Lua,https://github.com/leandromoreira/cdn-up-and-running,leandromoreira,2,2023-03-21T02:04:08Z,"CDN Up and Running - Building a CDN from Scratch to Learn about CDN, Nginx, Lua, Prometheus, Grafana, Load balancing, and Containers."
76,Lua,ChatGPT.nvim,2634,212,Lua,https://github.com/jackMort/ChatGPT.nvim,jackMort,61,2023-10-11T17:55:09Z,ChatGPT Neovim Plugin: Effortless Natural Language Generation with OpenAI's ChatGPT API
77,Lua,dotfiles,2633,356,Lua,https://github.com/nicknisi/dotfiles,nicknisi,1,2023-10-05T18:09:30Z,"vim, zsh, git, homebrew, neovim - my whole world"
78,Lua,lua-language-server,2617,229,Lua,https://github.com/LuaLS/lua-language-server,LuaLS,308,2023-10-11T20:39:46Z,A language server that offers Lua language support - programmed in Lua
79,Lua,rime,2588,253,Lua,https://github.com/ssnhd/rime,ssnhd,28,2023-08-13T01:26:52Z,Rime Squirrel 鼠须管配置文件（朙月拼音、小鹤双拼、自然码双拼）
80,Lua,neogit,2580,152,Lua,https://github.com/NeogitOrg/neogit,NeogitOrg,79,2023-10-13T04:37:16Z,magit for neovim
81,Lua,ZeroBraneStudio,2510,519,Lua,https://github.com/pkulchenko/ZeroBraneStudio,pkulchenko,84,2023-10-08T05:00:19Z,"Lightweight Lua-based IDE for Lua with code completion, syntax highlighting, live coding, remote debugger, and code analyzer; supports Lua 5.1, 5.2, 5.3, 5.4, LuaJIT and other Lua interpreters on Windows, macOS, and Linux"
82,Lua,torch-rnn,2450,516,Lua,https://github.com/jcjohnson/torch-rnn,jcjohnson,88,2022-06-21T21:10:11Z,"Efficient, reusable RNNs and LSTMs for torch"
83,Lua,orgmode,2442,111,Lua,https://github.com/nvim-orgmode/orgmode,nvim-orgmode,118,2023-10-11T16:35:15Z,Orgmode clone written in Lua for Neovim 0.9+.
84,Lua,neuralart,2412,357,Lua,https://github.com/kaishengtai/neuralart,kaishengtai,6,2017-03-05T18:08:54Z,An implementation of the paper 'A Neural Algorithm of Artistic Style'.
85,Lua,nvim-autopairs,2392,104,Lua,https://github.com/windwp/nvim-autopairs,windwp,16,2023-10-09T10:16:49Z,autopairs for neovim written by lua
86,Lua,nightfox.nvim,2386,112,Lua,https://github.com/EdenEast/nightfox.nvim,EdenEast,9,2023-09-27T01:01:08Z,"🦊A highly customizable theme for vim and neovim with support for lsp, treesitter and a variety of plugins."
87,Lua,OpenNMT,2375,484,Lua,https://github.com/OpenNMT/OpenNMT,OpenNMT,33,2020-02-19T16:08:46Z,Open Source Neural Machine Translation in Torch (deprecated)
88,Lua,the-glorious-dotfiles,2368,149,Lua,https://github.com/eromatiya/the-glorious-dotfiles,eromatiya,0,2023-02-22T20:45:43Z,A glorified personal dot files
89,Lua,nvim-notify,2360,53,Lua,https://github.com/rcarriga/nvim-notify,rcarriga,25,2023-10-10T19:12:40Z,"A fancy, configurable, notification manager for NeoVim"
90,Lua,LuaSnip,2343,210,Lua,https://github.com/L3MON4D3/LuaSnip,L3MON4D3,64,2023-10-12T08:34:01Z,Snippet Engine for Neovim written in Lua.
91,Lua,nvimdots,2334,416,Lua,https://github.com/ayamir/nvimdots,ayamir,7,2023-10-12T13:13:34Z,A well configured and structured Neovim.
92,Lua,hop.nvim,2319,124,Lua,https://github.com/phaazon/hop.nvim,phaazon,63,2023-09-12T07:51:51Z,Neovim motions on speed!
93,Lua,orange,2297,574,Lua,https://github.com/orlabs/orange,orlabs,75,2023-08-25T07:34:51Z,OpenResty/Nginx Gateway for API Monitoring and Management.
94,Lua,luci-app-vssr,2297,734,Lua,https://github.com/jerrykuku/luci-app-vssr,jerrykuku,168,2023-03-06T03:36:17Z,HelloWorld是一个以用户最佳主观体验为导向的插件，它支持多种主流协议和多种自定义视频分流服务，拥有精美的操作界面，并配上直观的节点信息。
95,Lua,init.lua,2261,471,Lua,https://github.com/ThePrimeagen/init.lua,ThePrimeagen,25,2023-10-08T23:22:11Z,
96,Lua,fb.resnet.torch,2232,682,Lua,https://github.com/facebookarchive/fb.resnet.torch,facebookarchive,55,2022-08-24T15:23:59Z,Torch implementation of ResNet from http://arxiv.org/abs/1512.03385 and training scripts
97,Lua,Algorithm-Implementations,2181,559,Lua,https://github.com/kennyledet/Algorithm-Implementations,kennyledet,9,2021-12-05T06:51:59Z,"Share, discuss and learn about algorithm implementations!"
98,Lua,siggraph2016_colorization,2170,310,Lua,https://github.com/satoshiiizuka/siggraph2016_colorization,satoshiiizuka,12,2022-06-13T02:05:02Z,Code for the paper 'Let there be Color!: Joint End-to-end Learning of Global and Local Image Priors for Automatic Image Colorization with Simultaneous Classification'. 
99,Lua,eggs,2164,2301,Lua,https://github.com/parkervcp/eggs,parkervcp,92,2023-10-12T18:58:44Z,Service eggs for the pterodactyl panel
100,Lua,PathOfBuilding,2160,1059,Lua,https://github.com/Openarl/PathOfBuilding,Openarl,894,2021-01-16T11:28:24Z,Offline build planner for Path of Exile.
1,MATLAB,deep-photo-styletransfer,9978,1450,MATLAB,https://github.com/luanfujun/deep-photo-styletransfer,luanfujun,29,2021-08-02T01:07:44Z,"Code and data for paper ""Deep Photo Style Transfer"": https://arxiv.org/abs/1703.07511 "
2,MATLAB,OpenFace,6208,1788,MATLAB,https://github.com/TadasBaltrusaitis/OpenFace,TadasBaltrusaitis,304,2022-07-04T14:01:45Z,"OpenFace – a state-of-the art tool intended for facial landmark detection, head pose estimation, facial action unit recognition, and eye-gaze estimation."
3,MATLAB,PRMLT,5878,2201,MATLAB,https://github.com/PRML/PRMLT,PRML,0,2020-03-04T13:50:30Z,Matlab code of machine learning algorithms in book PRML
4,MATLAB,vrn,4504,763,MATLAB,https://github.com/AaronJackson/vrn,AaronJackson,5,2022-07-26T00:06:01Z,":man:  Code for ""Large Pose 3D Face Reconstruction from a Single Image via Direct Volumetric CNN Regression"""
5,MATLAB,DeepLearnToolbox,3742,2305,MATLAB,https://github.com/rasmusbergpalm/DeepLearnToolbox,rasmusbergpalm,69,2018-10-13T18:08:01Z,"Matlab/Octave toolbox for deep learning. Includes Deep Belief Nets, Stacked Autoencoders, Convolutional Neural Nets, Convolutional Autoencoders and vanilla Neural Nets. Each method has examples to get you started."
6,MATLAB,Stanford-CS-229,3231,843,MATLAB,https://github.com/Kivy-CN/Stanford-CS-229,Kivy-CN,3,2022-03-01T05:11:19Z,A Chinese Translation of Stanford CS229 notes 斯坦福机器学习CS229课程讲义的中文翻译
7,MATLAB,MTCNN_face_detection_alignment,2761,1011,MATLAB,https://github.com/kpzhang93/MTCNN_face_detection_alignment,kpzhang93,45,2022-10-11T07:35:47Z,Joint Face Detection and Alignment using Multi-task Cascaded Convolutional Neural Networks
8,MATLAB,faster_rcnn,2630,1218,MATLAB,https://github.com/ShaoqingRen/faster_rcnn,ShaoqingRen,138,2018-07-26T04:26:32Z,Faster R-CNN
9,MATLAB,rcnn,2316,986,MATLAB,https://github.com/rbgirshick/rcnn,rbgirshick,52,2017-04-03T16:16:14Z,R-CNN: Regions with Convolutional Neural Network Features
10,MATLAB,eviltransform,2309,468,MATLAB,https://github.com/googollee/eviltransform,googollee,8,2023-01-26T00:07:41Z,Transport coordinate between earth(WGS-84) and mars in china(GCJ-02).
11,MATLAB,Math_Model,2300,621,MATLAB,https://github.com/personqianduixue/Math_Model,personqianduixue,1,2022-10-30T06:08:57Z,数学建模、美赛、美国大学生数学建模竞赛、全国大学生数学建模竞赛、华为杯研究生数学建模、国赛LaTeX模板、美赛LaTeX模板、mathorcup、电工杯、华中赛、APMCM、深圳杯、中青杯、华东杯、数维杯、东三省数学建模、认证杯、数学建模书籍、常用matlab算法、国赛评阅要点、软件模型算法汇总、智能算法、优化算法、现代的算法
12,MATLAB,OpenTLD,2091,1289,MATLAB,https://github.com/zk00006/OpenTLD,zk00006,33,2022-05-18T19:06:49Z,OpenTLD is an open source library for real-time 2D tracking of a single object in video. This repository is no longer under development. For latest version see: http://www.tldvision.com/tld2.html
13,MATLAB,Machine-Learning-homework,1852,688,MATLAB,https://github.com/Ayatans/Machine-Learning-homework,Ayatans,0,2020-04-28T02:45:57Z,Matlab Coding homework for Machine Learning
14,MATLAB,Algorithms_MathModels,1832,566,MATLAB,https://github.com/HuangCongQing/Algorithms_MathModels,HuangCongQing,2,2022-12-25T17:27:52Z,【国赛】【美赛】数学建模相关算法 MATLAB实现（2018年初整理）
15,MATLAB,CAM,1768,466,MATLAB,https://github.com/zhoubolei/CAM,zhoubolei,19,2022-09-13T14:02:02Z,Class Activation Mapping
16,MATLAB,MCM-ICM,1470,312,MATLAB,https://github.com/dick20/MCM-ICM,dick20,1,2023-02-09T21:05:26Z,2004-2020美赛O奖论文
